video_id,video_path,video_url,segment_path,transcript_path,segment_duration,transcript,num_words
5C_eKavoL8M,F:/BIG_FILES/AI_DATA/2024_STT\5C_eKavoL8M,https://www.youtube.com/watch?v=5C_eKavoL8M,F:/BIG_FILES/AI_DATA/2024_STT\5C_eKavoL8M\segments\segment_14.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5C_eKavoL8M\transcripts\segment_14.txt,21.0,"Aber was einmal in der Welt ist, lässt sich nicht so leicht richtigstellen. Das Ganze hat zu einer Verunsicherung der Verbraucher beigetragen. Hinnerk ist Mitgründer des Onlinemagazins ""MedWatch"". Mit seiner Kollegin recherchiert er zu Falschinfos aus dem Gesundheitsbereich. Hier stellt er nicht nur die neuesten Studienergebnisse vor, sondern fragt auch beim BfR nach,",53
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_04.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_04.txt,20.0,"Ich würde richtig gerne mein ganzes Leben lang noch online arbeiten, wenn Ressourcen dafür mal freigemacht werden, dass Medien, die im Internet stattfinden, genauso honoriert werden müssen wie Medien im linearen Fernsehen. Das ist einfach nur eine viel zu große Schere. Also ganz viele Online-Journalist*innen, die zum Beispiel gerade frisch in ihren Beruf einsteigen,",56
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_08.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_08.txt,19.848999999999933,"Ich mag das voll gerne, wie wir total oft Gemeinsamkeiten finden, wie du mit Jugendlichen umgehst. Du natürlich noch mal im Bildungssystem, aber wir beide junge Menschen erreichen und damit auch Themen setzen können oder so, dass hat so viele Parallelen. Genau die Themen sind oft ähnlich. Ich finde aber auch die Art und Weise, also dass wir lernen",59
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_15.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_15.txt,19.101,"Ziel. Wie genau wir dahin kommen, ist mir egal, solange wir alle anerkennen, dass wir da noch nicht sind und da aber hinwollen. Ich kritisiere ganz viel Ich kritisiere ganz viel Repräsentation in Medien, weil ganz viele Teile unserer Gesellschaft einfach noch nicht in den Medien angekommen sind. Da spreche ich darüber, dass 25 %",54
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_17.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_17.txt,20.129999999999995,"in der großen ganzen Gesellschaft sind wir noch nicht da angekommen, wo die Leute viele Preise bekommen, wo die Menschen, die da mitspielen hammerviel Geld verdienen, so wie andere Schauspielende oder Menschen die Medien machen hammerviel Geld verdienen. Auch wenn Menschen das Gefühl haben, die sind doch überall, wie ich gerade schon erzählt habe, dann muss man einfach sagen, wenn sie irgendwo",62
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_18.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_18.txt,19.679000000000002,"von der deutschen Gesellschaft hat einen Migrationshintergrund. Wo sind die im Fernsehen? Zahlen zeigen zum Beipsiel, dass 11 % oder so ein Migrationshintergrund haben. Das ist mir zu wenig. Queere Personen! Da wurde ich schon konfrontiert mit Sätzen wie: ""Hä? Queere Personen sind überall. Das ist uns fast ein bisschen zu viel."" Ich bin so: ""Ja, aber guck mal wo!"" Also",60
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_23.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_23.txt,20.57899999999995,"Moment, wo ich erst mal geschockt bin und du dann ""Ja, aber alles gut und die Redaktion hat das geprüft"" und dies und das. Das war oft, dass du selber nicht so ein Riesending draus machen wolltest. Ne und ich glaube, sonst hätte ich den Beruf auch nicht. Deswegen halte ich das auch so gut aus, weil die Dinge, die wir dann wirklich besprechen, sind ganz andere Probleme meines Lebens",70
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_24.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_24.txt,19.409999999999968,"das Männer, die eigentlich nur für den Joke herhalten. Ich wünschte mir, das wäre anders. Und vor allen Dingen wird es dringend Zeit, dass Queerness nicht der Joke, die Pointe ist, sondern auch mal nebenbei gezeigt werden kann, auch mal die Hauptperson ist, auch mal die Person ist ganz vielschichtig und kompliziert",52
5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI,https://www.youtube.com/watch?v=5EkeDBfYimI,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\segments\segment_28.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5EkeDBfYimI\transcripts\segment_28.txt,20.52000000000001,"Ich durfte auch schon als 13-Jährige alleine nach Bulgarien fliegen, weil ich glaube meine Mama hatte noch so die Hoffnung, dass vielleicht so ein Fünkchen bulgarische Identität noch in mir erhalten bleibt. Aber diese Identität, die gab es wirklich nur in 5 Wochen. Da war ich dann die Deutsche in Bulgarien. Bei meiner Verwandtschaft, die ich sehr, sehr geliebt habe, die einen ganz großen Teil meiner Entwicklung,",68
5gmqFXnAslc,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc,https://www.youtube.com/watch?v=5gmqFXnAslc,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc\segments\segment_05.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc\transcripts\segment_05.txt,20.382999999999996,"Es gibt kleinere und größere Sofortgewinne, die man direkt einlösen kann. Man kann aber auch wie beim richtigen Monopoly Straßen oder Gebäude sammeln und diese dann gegen Gewinne einlösen. Das Einzige, was man also tun muss: richtig viel bei Macces kaufen. Die Kampagne ist ein spektakulärer Erfolg. Die Firma Simon Marketing ist für die Produktion der Aufkleber",57
5gmqFXnAslc,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc,https://www.youtube.com/watch?v=5gmqFXnAslc,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc\segments\segment_23.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5gmqFXnAslc\transcripts\segment_23.txt,20.250000000000114,"Wir hoffen wie immer, dass euch dieses Video gefallen hat. Schreibt uns eure Meinung zu Uncle Jerry und seiner Betrugsmasche in die Kommentare. Auf der Endvard findet ihr ein weiteres Video von uns zu McDonald's. Außerdem ein Video von den ""Datteltätern"" zum Gesellschaftsspiel ""Migrantopoly"". Schaut da gern mal vorbei, wenn ihr Lust habt. Ansonsten bis zum nächsten Video.",59
5jsvTepG2m0,F:/BIG_FILES/AI_DATA/2024_STT\5jsvTepG2m0,https://www.youtube.com/watch?v=5jsvTepG2m0,F:/BIG_FILES/AI_DATA/2024_STT\5jsvTepG2m0\segments\segment_08.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5jsvTepG2m0\transcripts\segment_08.txt,20.589000000000055,"also die die gar keinen Alkohol tranken, sich so stark von den anderen unterschieden, dass man sie nicht mehr sinnvoll in die Auswertung mit reinnehmen konnte. Aber mit einem guten Studiendesign kann man versuchen, solche Dinge zu vermeiden, in dem man zum Beispiel die Studienteilnehmer so auswählt, dass sie möglichst viel gemeinsam haben. Und die Studien, auf die sich unsere offiziellen Grenzwerte beziehen, sind ordentlich designed.",66
5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA,https://www.youtube.com/watch?v=5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\segments\segment_00.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\transcripts\segment_00.txt,19.00999999999999,"kommen wir zu Schritt Nummer zwei: Die nächste Übergangslösung. Die Verkehrsminister:innen haben sich nämlich darauf verständigt, diesen Differenzbetrag beim Upgrade ab dem kommenden Wintersemester nochmal pauschal 10 Prozent günstiger zu machen. Wenn man also von dem Preis ausgeht, den ein Studi an der Uni Hannover gerade für ein Upgrade zahlt, wären das nicht mehr 17 Euro,",57
5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA,https://www.youtube.com/watch?v=5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\segments\segment_01.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\transcripts\segment_01.txt,19.210000000000008,"hat den Antrag der Linken abgelehnt. Kein Wunder eigentlich. Schon darüber, dass das Deutschlandticket für 49 Euro an den Start geht, wurde Monate lang gestritten. Ob es bei dem Preis bleibt, ist wohl auch nicht klar. Und sie nennen das nicht 49€ Ticket, habe ich gelernt, sondern Deutschlandticket. Das klingt erstens schön. Und zweitens hat es den Vorteil, Sie können jedes Jahr die Preise",64
5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA,https://www.youtube.com/watch?v=5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\segments\segment_02.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\transcripts\segment_02.txt,19.059999999999945,"darauf waren, jetzt alles an den Bund abzugeben. Wir haben das Ticket aber ganz bewusst so ausgestaltet, dass die Länder die Möglichkeit haben, das Angebot zu ergänzen, sei es durch Studierenden- oder Sozialtickets.  Im Klartext: Die Bundesländer sollen jetzt ran. Am besten mit einer langfristigen Lösung. Aber ganz sind wir da immer noch nicht. Deshalb",55
5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA,https://www.youtube.com/watch?v=5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\segments\segment_03.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\transcripts\segment_03.txt,19.111999999999966,"Und dieser krasse Rabatt besteht im Vergleich zum 49€ Ticket jetzt eben nicht mehr. Um das zu verstehen, stellen wir uns mal Ben vor. Ben studiert in Freiburg. Aber Ben wohnt direkt neben der Uni und auf Wochenend-Wandertrips in den Schwarzwald hat er auch nie Bock. Dann könnte Ben jetzt sagen:  Warum soll ich noch für alle anderen mitbezahlen, wenn die",62
5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA,https://www.youtube.com/watch?v=5LmZ9wbg9pA,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\segments\segment_06.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5LmZ9wbg9pA\transcripts\segment_06.txt,20.45900000000006,"Rabatt reicht einfach nicht aus. Zehn Prozent Rabatt für Studis. Diese Lösung gibt’s auch nicht überall. Beziehungsweise noch nicht in allen Bundesländern. Da gibt’s zumindest bei den Ländern, von denen wir eine Antwort bekommen haben, looking at you Sachsen-Anhalt - kein Land, das den Rabatt von 10 Prozent ablehnt. Ne feste Zusage ist das nicht. Die gab es aber aus Hamburg. Da soll’s die",67
5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA,https://www.youtube.com/watch?v=5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\segments\segment_00.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\transcripts\segment_00.txt,19.517000000000003,"Das ist der Film ""The Interview"" aus dem Jahr 2014. Seth Rogen und James Franco spielen in der Komödie zwei Journalisten, die Kim Jong-un, den obersten Führer Nordkoreas, um die Ecke bringen sollen. ""Kill the leader of North Korea?"" - ""Yes."" ""What?"" Das ist mit hoher Wahrscheinlichkeit auch der Grund,",50
5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA,https://www.youtube.com/watch?v=5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\segments\segment_05.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\transcripts\segment_05.txt,19.666999999999987,"So richtig beunruhigt das ... niemanden. Der Film soll wie geplant an Weihnachten desselben Jahres in die Kinos kommen. Bei Sony Pictures diskutiert man intern allerdings, wie überzogen und brutal leitende Figuren des nordkoreanischen Regimes auf der Leinwand sterben sollen. Denn die Muttergesellschaft hinter dem Film stammt aus Japan. Dort betrachtet man Nordkorea,",52
5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA,https://www.youtube.com/watch?v=5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\segments\segment_10.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\transcripts\segment_10.txt,20.566000000000003,"Das heißt, alle Daten auf den Computern wurden vollständig gelöscht. Die digitale Infrastruktur des Filmstudios existiert quasi nicht mehr. Mitarbeiter müssen auf Whiteboards arbeiten. Das Management-Team kriegt alte Blackberrys aus dem Keller. Niemand ist sich zu diesem Zeitpunkt sicher, wie viele Dokumente und Dateien die Hacker wirklich erbeutet haben.",50
5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA,https://www.youtube.com/watch?v=5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\segments\segment_17.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\transcripts\segment_17.txt,19.850000000000023,"den Film nicht ins Programm aufzunehmen. Sony sagt den Kinostart der Komödie dann vollends ab. Gleichzeitig beschuldigt die amerikanische Regierung Nordkorea nun ganz offiziell, hinter dem Angriff zu stecken. Niemand weiß zu dem Zeitpunkt, warum sie sich so schnell so sicher sind. So oder so, plötzlich kriegt das ganze Hollywood-Drama",51
5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA,https://www.youtube.com/watch?v=5tz0Cq6wxYA,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\segments\segment_27.mp3,F:/BIG_FILES/AI_DATA/2024_STT\5tz0Cq6wxYA\transcripts\segment_27.txt,19.51699999999994,"Hey, hoffentlich hat euch dieses Video gefallen. Schreibt uns in die Kommentare, was ihr über den Sony-Hack denkt. Lasst uns auch gerne wissen, ob wir ein eigenes Video zu dem Machenschaften der Lazarus-Gruppe machen sollen. Auf der Endcard findet ihr ein Video von ""So Many Tabs"" zu starken Passwörtern und ein Video von uns darüber, wie Nordkorea Geld verdient.",61
6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE,https://www.youtube.com/watch?v=6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\segments\segment_04.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\transcripts\segment_04.txt,20.839999999999975,"Nee, um es genau zu nehmen, sind es schätzungsweise 0,2 bis 3,3 Prozent der Bevölkerung. Sprich: im Zweifelsfall nur einer von 500. Beziehungsweise bis zu einer von 30. Und ja: Wenn es einer in 30 ist, ist es ziemlich sicher, dass einer von uns einen Soziopathen kennt. Das eigentlich problematische ist, finde ich,",55
6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE,https://www.youtube.com/watch?v=6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\segments\segment_09.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\transcripts\segment_09.txt,19.519999999999982,"Auch, wenn sich Shane im Ton vergriffen hat, finde ich die Diskussion gerade im amerikanischen und englischen YouTube erstaunlich konstruktiv und sehr wertvoll. Weil ich psychische Gesundheit auch sehr wichtig finde und das ein Teil unserer Gesundheit ist, der so oft übersehen wird, dachte ich, ich beteilige mich an der Diskussion",51
6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE,https://www.youtube.com/watch?v=6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\segments\segment_10.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\transcripts\segment_10.txt,19.480000000000018,"dass er sich hier mit einer Expertin zusammengesetzt hat, die aus dem DSM-5 vorliest. Was dem Ganzen einen sehr wissenschaftlichen Rahmen gibt. Aber nicht nur der Schnitt des Videos und die Musik, sondern auch Aussagen wie: ""da läuft's mir kalt den Rücken runter, ich hab da so ein schlechtes Gefühl im Bauch mit diesen Menschen"",",57
6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE,https://www.youtube.com/watch?v=6BVJlrV2vFE,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\segments\segment_14.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6BVJlrV2vFE\transcripts\segment_14.txt,19.64,"Sein Ziel dabei ist es, mal 'ne andere Seite von diesen Menschen zu zeigen. Die Kehrseite der Medaille, die man als Zuschauer normalerweise bei YouTube nicht sieht. Seine aktuelle 8-teilige Serie dreht sich um Jake Paul. Wem das nix sagt, Jake Paul ist der jüngere Bruder von Logan Paul. Bei Logan Paul sollte es bei den meisten klingeln.",59
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_03.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_03.txt,19.099999999999994,"kleine Slide-Shows mit Storys und News, die es nicht auf den Kanal schaffen. ""Manos"" war so ein Fall, bevor wir uns entschlossen haben, dass diesmal doch kein Weg an einem Video vorbeiführt. Ein Link ist in der Beschreibung. Wir schreiben das Jahr 1966. Harold P. Warren war ein Düngemittelverkäufer aus El Paso Texas.",54
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_06.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_06.txt,20.233000000000004,"und warf auch mit der Klappe nach Crew-Mitgliedern. Denn er hatte eine Vision. Und diese sollte umgesetzt werden. (Unruhige Musik) Apropos, worum geht es eigentlich in ""Hände: Hände des Schicksals""? Eine Familie verfährt sich auf dem Weg in den Urlaub. Auf der Suche nach einer Unterkunft stoßen sie auf ein düsteres Haus, das von dem gruseligen Torgo,",58
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_08.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_08.txt,21.0,"Dialoge und sogar ganze Szenenabschnitte wiederholen sich mehrfach. Get back into the house. Get back in the house, honey. Get back. In manchen Szenen stehen die Schauspieler von einem Shot auf den nächsten an unterschiedlichen Positionen. Die Lichtverhältnisse ändern sich unvermittelt. Stellenweise verpassen Schauspieler ihren Einsatz oder blicken verwirrt in die Kamera.",52
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_11.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_11.txt,20.567000000000007,"Den Ton sowie alle Dialoge ließ Warren im Nachhinein einfach neu einsprechen. Dabei übernahm er natürlich einen Großteil der Rollen. Somit wurde der gesamte Film großartig schlecht nachsynchronisiert. There is no way out of here, it will be dark soon. There is no way out of here. Das hier war übrigens John Reynolds,",53
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_12.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_12.txt,20.80000000000001,"der eigentlich als talentierter Schauspieler galt. Leider stand er während der Dreharbeiten wohl häufig unter LSD-Einfluss. Die Frauen des Meisters wurden von einer lokalen Modelagentur angeheuert. Ursprünglich wollte Warren die Frauen in knappe Unterwäsche und durchsichtige, seidene Tücher hüllen. Dies wurde jedoch von der Agentur aus moralischen Gründen abgelehnt.",50
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_18.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_18.txt,19.716000000000008,"Wie in unserem Video zum schlechtesten Spiel aller Zeiten schon angemerkt, schärft Trash den Kontrast. Vielleicht bringt uns ein perfekter Cut, ein schönes Soundbild, perfekt gesetzte Mimik und Gestik in einem tollen Film oder in einer starken Serie noch mehr zum Staunen, wenn man es direkt mit ... na ja ... dem hier vergleicht.",52
6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg,https://www.youtube.com/watch?v=6hGIXpJK4Zg,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\segments\segment_19.mp3,F:/BIG_FILES/AI_DATA/2024_STT\6hGIXpJK4Zg\transcripts\segment_19.txt,19.716999999999985,"""Manos"" wirkt wie ein Kind mit einem Wachsmalstift, das behauptet, ein Ölgemälde wäre keine große Sache. Man muss dieses Kind einfach lieben. Weil es ziemlich witzig ist, aber auch, weil es uns dazu bringt, darüber zu reflektieren, wie viel eigentlich hinter der Kunst steckt. Vielleicht vergessen wir zu häufig, was für ein unfassbarer Aufwand",54
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_01.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_01.txt,19.933999999999997,"Ob die Preis gerechtfertigt sind, wird kontrovers diskutiert. So oder so verdoppeln sich von Jahr zu Jahr die Verkaufszahlen. Vielleicht hast du sogar selber welche. Der kulturelle Einfluss der AirPods wächst und wächst. Sie haben sich längst auch als Statussymbol etabliert. Dabei fing alles an mit einer bereits gescheiterten Idee und ein paar Memes.",54
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_03.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_03.txt,20.333,"Und na ja, für Apple-Verhältnisse ist es ein ziemlicher Flop. Nach nur zwei Jahren wird das Projekt eingestellt. So bleibt es jahrelang bei schlechten, weißen, kabeligen In-Ear-Kopfhörern. 2014 ist beats by dr. dre eine der wertvollsten Kopfhörermarken der Welt. Das Unternehmen dahinter ist der mit Abstand umsatzstärkste Hersteller",51
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_08.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_08.txt,20.849999999999994,"Zum ersten Punkt schauen wir kurz noch mal auf das Apple Event von 2016. Wenige Minuten, bevor die AirPods vorgestellt werden, gibt es eine weitere Ankündigung. Das neue iPhone 7 und alle zukünftigen Modelle werden ohne den damals üblichen Kopfhöreranschluss auf den Markt kommen. Wenn du weiterhin Kabelkopfhörer mit dem alten Anschluss verwenden willst,",54
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_10.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_10.txt,20.19999999999999,"Experience Marketing basiert darauf, Produkte oder Leistungen als Erlebnis zu verkaufen. Apple schafft das immer wieder wie kaum ein anderes Unternehmen. Das Öffnen des Laptops, das Entsperren mit einem Blick, all das ist zwar jeweils Teil des Gerätes, aber auch ein Mikroerlebnis. Eine Art Highlight in der Erfahrung mit dem Produkt.",51
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_11.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_11.txt,19.100000000000023,"Gerade für iPhone Nutzer, und das sind ja global viele Menschen, schließen AirPods hier nahtlos an. Stell dir vor, du hast einen 31-minütigen Weg von dir zu Hause mit der U-Bahn zur Arbeit. Du gehst aus dem Haus und nimmst die AirPods aus ihrem Case. Kein Kabel, die Koppelung mit deinem iPhone ist wahnsinnig einfach.",57
7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0,https://www.youtube.com/watch?v=7MQnkq1zIZ0,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\segments\segment_12.mp3,F:/BIG_FILES/AI_DATA/2024_STT\7MQnkq1zIZ0\transcripts\segment_12.txt,19.666999999999973,"Dieser Moment ist ein Highlight, weil er so bequem ist. Fast ein Ritual. Dann sitzt du 15 Minuten mit Musik in der U-Bahn. Der Sound ist ganz gut, aber nicht überragend. Dann spricht die jemand an, du nimmst die AirPods heraus und die Musik pausiert. Keine Umstände, kein Rumgetüdel. Dann stellst du Siri, ohne dein Handy zu berühren,",59
